,ID,EP1,EP2,Bandwidth,PacketsFlowing(1Kb),DayOfTheWeek,TimeHour,Weight
1554,1554,8,9,80,50,Friday,24,0.7999999999999999
1555,1555,9,11,130,65,Friday,24,0.9812999999999998
1556,1556,9,13,110,72,Friday,24,0.7640000000000001
1557,1557,10,11,50,36,Friday,24,0.6940000000000001
1558,1558,10,13,80,55,Friday,24,0.7284000000000002
1559,1559,11,12,90,63,Friday,24,0.7176000000000002
1560,1560,0,1,100,17,Saturday,0,2.9638999999999998
1561,1561,0,2,70,24,Saturday,0,1.4580000000000002
1562,1562,0,3,140,36,Saturday,0,1.9439999999999995
1563,1563,1,2,50,9,Saturday,0,2.7779999999999996
1564,1564,1,7,60,13,Saturday,0,2.3080000000000003
1565,1565,2,5,130,26,Saturday,0,2.5
1566,1566,3,4,50,14,Saturday,0,1.786
1567,1567,3,10,140,53,Saturday,0,1.3287
1568,1568,4,5,50,14,Saturday,0,1.786
1569,1569,4,6,60,7,Saturday,0,4.3574
1570,1570,5,8,80,8,Saturday,0,4.9444
1571,1571,5,12,110,23,Saturday,0,2.3810999999999996
1572,1572,6,7,100,20,Saturday,0,2.5
1573,1573,7,9,60,7,Saturday,0,4.3574
1574,1574,8,9,110,41,Saturday,0,1.3704999999999996
1575,1575,9,11,60,13,Saturday,0,2.3080000000000003
1576,1576,9,13,120,24,Saturday,0,2.5218
1577,1577,10,11,130,36,Saturday,0,1.8111000000000004
1578,1578,10,13,120,30,Saturday,0,2.0
1579,1579,11,12,120,37,Saturday,0,1.6139
1580,1580,0,1,130,32,Saturday,2,2.0196
1581,1581,0,2,60,7,Saturday,2,4.3574
1582,1582,0,3,90,20,Saturday,2,2.25
1583,1583,1,2,70,8,Saturday,2,4.375
1584,1584,1,7,80,21,Saturday,2,1.9049999999999998
1585,1585,2,5,110,35,Saturday,2,1.5756999999999999
1586,1586,3,4,70,21,Saturday,2,1.6669999999999998
1587,1587,3,10,110,22,Saturday,2,2.5
1588,1588,4,5,110,25,Saturday,2,2.1629999999999994
1589,1589,4,6,60,13,Saturday,2,2.3080000000000003
1590,1590,5,8,50,14,Saturday,2,1.786
1591,1591,5,12,60,8,Saturday,2,3.75
1592,1592,6,7,140,19,Saturday,2,3.6766999999999994
1593,1593,7,9,130,31,Saturday,2,2.1192
1594,1594,8,9,110,18,Saturday,2,3.0560000000000005
1595,1595,9,11,140,50,Saturday,2,1.3927
1596,1596,9,13,80,26,Saturday,2,1.538
1597,1597,10,11,100,20,Saturday,2,2.5
1598,1598,10,13,100,27,Saturday,2,1.8519999999999999
1599,1599,11,12,70,16,Saturday,2,2.1879999999999997
1600,1600,0,1,70,21,Saturday,4,1.6669999999999998
1601,1601,0,2,70,19,Saturday,4,1.842
1602,1602,0,3,50,19,Saturday,4,1.316
1603,1603,1,2,80,16,Saturday,4,2.5020000000000002
1604,1604,1,7,90,33,Saturday,4,1.3612
1605,1605,2,5,100,25,Saturday,4,2.0
1606,1606,3,4,120,14,Saturday,4,4.3546000000000005
1607,1607,3,10,50,11,Saturday,4,2.273
1608,1608,4,5,90,23,Saturday,4,1.9487999999999999
1609,1609,4,6,100,28,Saturday,4,1.7926000000000002
1610,1610,5,8,70,25,Saturday,4,1.4000000000000001
1611,1611,5,12,90,15,Saturday,4,3.0332999999999997
1612,1612,6,7,50,8,Saturday,4,3.125
1613,1613,7,9,50,9,Saturday,4,2.7779999999999996
1614,1614,8,9,130,29,Saturday,4,2.241
1615,1615,9,11,60,21,Saturday,4,1.429
1616,1616,9,13,130,51,Saturday,4,1.294
1617,1617,10,11,50,11,Saturday,4,2.273
1618,1618,10,13,70,19,Saturday,4,1.842
1619,1619,11,12,120,32,Saturday,4,1.875
1620,1620,0,1,80,15,Saturday,6,2.6670000000000003
1621,1621,0,2,100,16,Saturday,6,3.1776
1622,1622,0,3,80,13,Saturday,6,3.0770000000000004
1623,1623,1,2,50,9,Saturday,6,2.7779999999999996
1624,1624,1,7,110,35,Saturday,6,1.5671
1625,1625,2,5,120,42,Saturday,6,1.4355000000000002
1626,1626,3,4,120,34,Saturday,6,1.7809000000000001
1627,1627,3,10,70,11,Saturday,6,3.2455999999999996
1628,1628,4,5,60,9,Saturday,6,3.3329999999999993
1629,1629,4,6,100,28,Saturday,6,1.7926000000000002
1630,1630,5,8,110,30,Saturday,6,1.8335000000000001
1631,1631,5,12,110,18,Saturday,6,3.0918000000000005
1632,1632,6,7,110,43,Saturday,6,1.2971000000000001
1633,1633,7,9,50,6,Saturday,6,4.167000000000001
1634,1634,8,9,120,14,Saturday,6,4.318900000000001
1635,1635,9,11,60,7,Saturday,6,4.3574
1636,1636,9,13,130,50,Saturday,6,1.3244
1637,1637,10,11,90,10,Saturday,6,4.5
1638,1638,10,13,90,9,Saturday,6,4.95
1639,1639,11,12,110,39,Saturday,6,1.4137
1640,1640,0,1,100,28,Saturday,8,1.7926000000000002
1641,1641,0,2,80,15,Saturday,8,2.6670000000000003
1642,1642,0,3,60,11,Saturday,8,2.727
1643,1643,1,2,60,7,Saturday,8,4.3574
1644,1644,1,7,80,11,Saturday,8,3.6057
1645,1645,2,5,50,10,Saturday,8,2.5
1646,1646,3,4,60,18,Saturday,8,1.6669999999999998
1647,1647,3,10,140,32,Saturday,8,2.2025
1648,1648,4,5,130,30,Saturday,8,2.1744
1649,1649,4,6,60,12,Saturday,8,2.5
1650,1650,5,8,100,32,Saturday,8,1.5619999999999998
1651,1651,5,12,50,10,Saturday,8,2.5
1652,1652,6,7,140,27,Saturday,8,2.5843
1653,1653,7,9,60,12,Saturday,8,2.5
1654,1654,8,9,130,32,Saturday,8,2.0295
1655,1655,9,11,90,19,Saturday,8,2.3680000000000008
1656,1656,9,13,120,28,Saturday,8,2.1674
1657,1657,10,11,130,41,Saturday,8,1.5903
1658,1658,10,13,140,43,Saturday,8,1.5956
1659,1659,11,12,80,19,Saturday,8,2.105
1660,1660,0,1,120,50,Saturday,10,1.1953999999999998
1661,1661,0,2,120,64,Saturday,10,0.938
1662,1662,0,3,70,26,Saturday,10,1.3787999999999998
1663,1663,1,2,130,72,Saturday,10,0.906
1664,1664,1,7,70,32,Saturday,10,1.0943999999999998
1665,1665,2,5,90,50,Saturday,10,0.8982000000000001
1666,1666,3,4,80,40,Saturday,10,1.0026
1667,1667,3,10,140,83,Saturday,10,0.8484
1668,1668,4,5,70,29,Saturday,10,1.2116000000000002
1669,1669,4,6,50,28,Saturday,10,0.8930000000000001
1670,1670,5,8,120,39,Saturday,10,1.5421
1671,1671,5,12,50,18,Saturday,10,1.3889999999999998
1672,1672,6,7,130,43,Saturday,10,1.4968000000000001
1673,1673,7,9,70,38,Saturday,10,0.9235
1674,1674,8,9,140,61,Saturday,10,1.148
1675,1675,9,11,100,51,Saturday,10,0.9702000000000002
1676,1676,9,13,140,51,Saturday,10,1.3703000000000003
1677,1677,10,11,120,63,Saturday,10,0.9552000000000002
1678,1678,10,13,70,28,Saturday,10,1.2414
1679,1679,11,12,130,67,Saturday,10,0.9714999999999998
1680,1680,0,1,100,49,Saturday,12,1.0199999999999998
1681,1681,0,2,100,30,Saturday,12,1.6669999999999998
1682,1682,0,3,70,41,Saturday,12,0.8561
1683,1683,1,2,130,43,Saturday,12,1.4933
1684,1684,1,7,50,18,Saturday,12,1.3889999999999998
1685,1685,2,5,90,39,Saturday,12,1.1454
1686,1686,3,4,80,37,Saturday,12,1.0839999999999996
1687,1687,3,10,60,29,Saturday,12,1.0279
1688,1688,4,5,140,59,Saturday,12,1.186
1689,1689,4,6,50,16,Saturday,12,1.5619999999999998
1690,1690,5,8,60,32,Saturday,12,0.938
1691,1691,5,12,110,61,Saturday,12,0.9034999999999999
1692,1692,6,7,110,53,Saturday,12,1.0420000000000003
1693,1693,7,9,80,27,Saturday,12,1.4809999999999999
1694,1694,8,9,130,69,Saturday,12,0.9448000000000001
1695,1695,9,11,90,43,Saturday,12,1.0518
1696,1696,9,13,80,35,Saturday,12,1.143
1697,1697,10,11,90,39,Saturday,12,1.1483
1698,1698,10,13,50,29,Saturday,12,0.8619999999999999
1699,1699,11,12,60,31,Saturday,12,0.968
1700,1700,0,1,80,32,Saturday,14,1.2462
1701,1701,0,2,130,73,Saturday,14,0.8953
1702,1702,0,3,70,30,Saturday,14,1.1632
1703,1703,1,2,100,50,Saturday,14,0.9882
1704,1704,1,7,120,47,Saturday,14,1.2743000000000002
1705,1705,2,5,90,53,Saturday,14,0.8600000000000001
1706,1706,3,4,110,45,Saturday,14,1.2219999999999998
1707,1707,3,10,80,43,Saturday,14,0.9323
1708,1708,4,5,90,35,Saturday,14,1.2788
1709,1709,4,6,100,43,Saturday,14,1.1657000000000002
1710,1710,5,8,130,51,Saturday,14,1.2536
1711,1711,5,12,80,34,Saturday,14,1.176
1712,1712,6,7,50,28,Saturday,14,0.8930000000000001
1713,1713,7,9,60,24,Saturday,14,1.25
1714,1714,8,9,110,58,Saturday,14,0.9449000000000002
1715,1715,9,11,110,35,Saturday,14,1.5449
1716,1716,9,13,60,34,Saturday,14,0.8846999999999999
1717,1717,10,11,130,43,Saturday,14,1.5085000000000002
1718,1718,10,13,120,61,Saturday,14,0.984
1719,1719,11,12,50,23,Saturday,14,1.087
1720,1720,0,1,60,23,Saturday,16,1.304
1721,1721,0,2,140,51,Saturday,16,1.3659000000000003
1722,1722,0,3,140,71,Saturday,16,0.9513999999999999
1723,1723,1,2,60,35,Saturday,16,0.857
1724,1724,1,7,90,27,Saturday,16,1.6669999999999998
1725,1725,2,5,80,27,Saturday,16,1.4758
1726,1726,3,4,60,32,Saturday,16,0.9350999999999999
1727,1727,3,10,70,37,Saturday,16,0.9485999999999999
1728,1728,4,5,60,21,Saturday,16,1.429
1729,1729,4,6,110,59,Saturday,16,0.9337000000000002
1730,1730,5,8,130,39,Saturday,16,1.6412
1731,1731,5,12,50,25,Saturday,16,0.9924
1732,1732,6,7,120,61,Saturday,16,0.9873000000000001
1733,1733,7,9,60,27,Saturday,16,1.1110000000000002
1734,1734,8,9,100,47,Saturday,16,1.0596
1735,1735,9,11,100,38,Saturday,16,1.3194999999999997
1736,1736,9,13,60,35,Saturday,16,0.8595
1737,1737,10,11,140,59,Saturday,16,1.186
1738,1738,10,13,140,51,Saturday,16,1.3757000000000006
1739,1739,11,12,90,36,Saturday,16,1.25
1740,1740,0,1,140,80,Saturday,18,0.8865999999999999
1741,1741,0,2,100,36,Saturday,18,1.4071
1742,1742,0,3,140,50,Saturday,18,1.4
1743,1743,1,2,120,68,Saturday,18,0.8819999999999999
1744,1744,1,7,110,51,Saturday,18,1.0773
1745,1745,2,5,50,18,Saturday,18,1.3889999999999998
1746,1746,3,4,100,40,Saturday,18,1.25
1747,1747,3,10,130,63,Saturday,18,1.032
1748,1748,4,5,80,34,Saturday,18,1.176
1749,1749,4,6,140,80,Saturday,18,0.8772
1750,1750,5,8,110,48,Saturday,18,1.1436
1751,1751,5,12,110,55,Saturday,18,1.0
1752,1752,6,7,90,37,Saturday,18,1.2159999999999997
1753,1753,7,9,50,26,Saturday,18,0.962
1754,1754,8,9,120,44,Saturday,18,1.3766000000000003
1755,1755,9,11,50,16,Saturday,18,1.5619999999999998
1756,1756,9,13,90,46,Saturday,18,0.978
1757,1757,10,11,110,33,Saturday,18,1.6469
1758,1758,10,13,50,16,Saturday,18,1.5619999999999998
1759,1759,11,12,60,18,Saturday,18,1.6669999999999998
1760,1760,0,1,60,20,Saturday,20,1.5
1761,1761,0,2,110,16,Saturday,20,3.4608999999999996
1762,1762,0,3,100,16,Saturday,20,3.1567999999999996
1763,1763,1,2,140,31,Saturday,20,2.2089000000000003
1764,1764,1,7,80,14,Saturday,20,2.8569999999999998
1765,1765,2,5,110,37,Saturday,20,1.4459000000000004
1766,1766,3,4,80,14,Saturday,20,2.8569999999999998
1767,1767,3,10,60,22,Saturday,20,1.3640000000000003
1768,1768,4,5,70,8,Saturday,20,4.375
1769,1769,4,6,100,16,Saturday,20,3.1567999999999996
1770,1770,5,8,100,31,Saturday,20,1.5665
1771,1771,5,12,80,19,Saturday,20,2.105
1772,1772,6,7,90,31,Saturday,20,1.427
1773,1773,7,9,70,10,Saturday,20,3.4682000000000004
1774,1774,8,9,110,20,Saturday,20,2.75
1775,1775,9,11,50,13,Saturday,20,1.9230000000000005
1776,1776,9,13,130,27,Saturday,20,2.3885
1777,1777,10,11,110,24,Saturday,20,2.3144
1778,1778,10,13,100,10,Saturday,20,4.8635
1779,1779,11,12,70,26,Saturday,20,1.3459999999999999
1780,1780,0,1,70,15,Saturday,22,2.3329999999999997
1781,1781,0,2,100,17,Saturday,22,2.9907
1782,1782,0,3,100,22,Saturday,22,2.273
1783,1783,1,2,80,20,Saturday,22,2.0
1784,1784,1,7,90,22,Saturday,22,2.0450000000000004
1785,1785,2,5,60,21,Saturday,22,1.429
1786,1786,3,4,130,38,Saturday,22,1.7109
1787,1787,3,10,80,16,Saturday,22,2.4853
1788,1788,4,5,70,16,Saturday,22,2.1879999999999997
1789,1789,4,6,80,15,Saturday,22,2.6670000000000003
1790,1790,5,8,50,19,Saturday,22,1.316
1791,1791,5,12,130,27,Saturday,22,2.3971
1792,1792,6,7,120,33,Saturday,22,1.8131
1793,1793,7,9,100,31,Saturday,22,1.5665
1794,1794,8,9,80,15,Saturday,22,2.6503
1795,1795,9,11,130,35,Saturday,22,1.8325
1796,1796,9,13,70,7,Saturday,22,5.0
1797,1797,10,11,140,24,Saturday,22,2.8761
1798,1798,10,13,90,25,Saturday,22,1.7931000000000004
1799,1799,11,12,80,20,Saturday,22,2.0
1800,1800,0,1,60,11,Saturday,24,2.727
1801,1801,0,2,130,51,Saturday,24,1.2875
1802,1802,0,3,100,24,Saturday,24,2.0704000000000002
1803,1803,1,2,130,37,Saturday,24,1.7665999999999997
1804,1804,1,7,80,28,Saturday,24,1.4250000000000003
1805,1805,2,5,60,9,Saturday,24,3.3329999999999993
1806,1806,3,4,140,25,Saturday,24,2.7584000000000004
1807,1807,3,10,50,5,Saturday,24,5.0
1808,1808,4,5,110,24,Saturday,24,2.3227
1809,1809,4,6,130,20,Saturday,24,3.1725000000000003
1810,1810,5,8,140,39,Saturday,24,1.7927999999999997
1811,1811,5,12,130,34,Saturday,24,1.9119999999999997
1812,1812,6,7,50,17,Saturday,24,1.4709999999999999
1813,1813,7,9,80,24,Saturday,24,1.6535999999999997
1814,1814,8,9,110,34,Saturday,24,1.5573000000000001
1815,1815,9,11,120,21,Saturday,24,2.8569999999999998
1816,1816,9,13,130,47,Saturday,24,1.3818000000000001
1817,1817,10,11,130,24,Saturday,24,2.668
1818,1818,10,13,110,24,Saturday,24,2.3144
1819,1819,11,12,80,20,Saturday,24,2.0
