,ID,EP1,EP2,Bandwidth,PacketsFlowing(1Kb),DayOfTheWeek,TimeHour,LinkWeight
1740,1740,0,1,110,59,Saturday,18,0.932
1741,1741,0,2,60,21,Saturday,18,1.429
1742,1742,0,3,130,48,Saturday,18,1.354
1743,1743,1,2,100,37,Saturday,18,1.351
1744,1744,1,7,90,45,Saturday,18,1.000
1745,1745,2,5,50,27,Saturday,18,0.926
1746,1746,3,4,140,79,Saturday,18,0.886
1747,1747,3,10,50,29,Saturday,18,0.862
1748,1748,4,5,80,33,Saturday,18,1.212
1749,1749,4,6,90,28,Saturday,18,1.607
1750,1750,5,8,90,48,Saturday,18,0.938
1751,1751,5,12,130,64,Saturday,18,1.016
1752,1752,6,7,100,45,Saturday,18,1.111
1753,1753,7,9,110,50,Saturday,18,1.100
1754,1754,8,9,60,28,Saturday,18,1.071
1755,1755,9,11,90,42,Saturday,18,1.071
1756,1756,9,13,100,44,Saturday,18,1.136
1757,1757,10,11,80,26,Saturday,18,1.538
1758,1758,10,13,50,17,Saturday,18,1.471
1759,1759,11,12,130,39,Saturday,18,1.667
1760,1760,0,1,60,18,Saturday,20,1.667
1761,1761,0,2,110,14,Saturday,20,3.929
1762,1762,0,3,100,24,Saturday,20,2.083
1763,1763,1,2,120,40,Saturday,20,1.500
1764,1764,1,7,140,42,Saturday,20,1.667
1765,1765,2,5,130,22,Saturday,20,2.955
1766,1766,3,4,80,29,Saturday,20,1.379
1767,1767,3,10,120,34,Saturday,20,1.765
1768,1768,4,5,140,53,Saturday,20,1.321
1769,1769,4,6,110,11,Saturday,20,5.000
1770,1770,5,8,110,43,Saturday,20,1.279
1771,1771,5,12,120,27,Saturday,20,2.222
1772,1772,6,7,60,20,Saturday,20,1.500
1773,1773,7,9,110,37,Saturday,20,1.486
1774,1774,8,9,120,31,Saturday,20,1.935
1775,1775,9,11,50,12,Saturday,20,2.083
1776,1776,9,13,70,8,Saturday,20,4.375
1777,1777,10,11,100,37,Saturday,20,1.351
1778,1778,10,13,80,10,Saturday,20,4.000
1779,1779,11,12,110,35,Saturday,20,1.571
1780,1780,0,1,70,16,Saturday,22,2.188
1781,1781,0,2,140,35,Saturday,22,2.000
1782,1782,0,3,110,40,Saturday,22,1.375
1783,1783,1,2,120,21,Saturday,22,2.857
1784,1784,1,7,50,12,Saturday,22,2.083
1785,1785,2,5,140,40,Saturday,22,1.750
1786,1786,3,4,130,45,Saturday,22,1.444
1787,1787,3,10,50,10,Saturday,22,2.500
1788,1788,4,5,50,18,Saturday,22,1.389
1789,1789,4,6,60,10,Saturday,22,3.000
1790,1790,5,8,80,20,Saturday,22,2.000
1791,1791,5,12,140,40,Saturday,22,1.750
1792,1792,6,7,140,42,Saturday,22,1.667
1793,1793,7,9,80,13,Saturday,22,3.077
1794,1794,8,9,140,14,Saturday,22,5.000
1795,1795,9,11,60,6,Saturday,22,5.000
1796,1796,9,13,60,18,Saturday,22,1.667
1797,1797,10,11,120,25,Saturday,22,2.400
1798,1798,10,13,60,11,Saturday,22,2.727
1799,1799,11,12,110,36,Saturday,22,1.528
1800,1800,0,1,80,12,Saturday,24,3.333
1801,1801,0,2,70,12,Saturday,24,2.917
1802,1802,0,3,140,17,Saturday,24,4.118
1803,1803,1,2,90,9,Saturday,24,5.000
1804,1804,1,7,70,27,Saturday,24,1.296
1805,1805,2,5,80,23,Saturday,24,1.739
1806,1806,3,4,130,32,Saturday,24,2.031
1807,1807,3,10,130,29,Saturday,24,2.241
1808,1808,4,5,110,36,Saturday,24,1.528
1809,1809,4,6,130,32,Saturday,24,2.031
1810,1810,5,8,120,34,Saturday,24,1.765
1811,1811,5,12,70,16,Saturday,24,2.188
1812,1812,6,7,100,30,Saturday,24,1.667
1813,1813,7,9,90,31,Saturday,24,1.452
1814,1814,8,9,100,13,Saturday,24,3.846
1815,1815,9,11,60,10,Saturday,24,3.000
1816,1816,9,13,140,37,Saturday,24,1.892
1817,1817,10,11,80,16,Saturday,24,2.500
1818,1818,10,13,140,42,Saturday,24,1.667
1819,1819,11,12,80,27,Saturday,24,1.481
