,ID,EP1,EP2,Bandwidth,PacketsFlowing(1Kb),DayOfTheWeek,TimeHour,LinkWeight
1740,1740,0,1,70,37,Saturday,18,0.946
1741,1741,0,2,60,28,Saturday,18,1.071
1742,1742,0,3,50,17,Saturday,18,1.471
1743,1743,1,2,90,51,Saturday,18,0.882
1744,1744,1,7,80,35,Saturday,18,1.143
1745,1745,2,5,100,50,Saturday,18,1.000
1746,1746,3,4,50,17,Saturday,18,1.471
1747,1747,3,10,70,24,Saturday,18,1.458
1748,1748,4,5,90,50,Saturday,18,0.900
1749,1749,4,6,90,46,Saturday,18,0.978
1750,1750,5,8,60,22,Saturday,18,1.364
1751,1751,5,12,50,28,Saturday,18,0.893
1752,1752,6,7,120,56,Saturday,18,1.071
1753,1753,7,9,120,70,Saturday,18,0.857
1754,1754,8,9,60,23,Saturday,18,1.304
1755,1755,9,11,110,62,Saturday,18,0.887
1756,1756,9,13,110,58,Saturday,18,0.948
1757,1757,10,11,80,39,Saturday,18,1.026
1758,1758,10,13,70,28,Saturday,18,1.250
1759,1759,11,12,120,44,Saturday,18,1.364
1760,1760,0,1,70,22,Saturday,20,1.591
1761,1761,0,2,130,43,Saturday,20,1.512
1762,1762,0,3,100,26,Saturday,20,1.923
1763,1763,1,2,50,15,Saturday,20,1.667
1764,1764,1,7,120,29,Saturday,20,2.069
1765,1765,2,5,60,7,Saturday,20,4.286
1766,1766,3,4,60,23,Saturday,20,1.304
1767,1767,3,10,110,34,Saturday,20,1.618
1768,1768,4,5,90,22,Saturday,20,2.045
1769,1769,4,6,60,9,Saturday,20,3.333
1770,1770,5,8,50,13,Saturday,20,1.923
1771,1771,5,12,120,16,Saturday,20,3.750
1772,1772,6,7,120,22,Saturday,20,2.727
1773,1773,7,9,50,9,Saturday,20,2.778
1774,1774,8,9,90,28,Saturday,20,1.607
1775,1775,9,11,100,10,Saturday,20,5.000
1776,1776,9,13,100,14,Saturday,20,3.571
1777,1777,10,11,70,19,Saturday,20,1.842
1778,1778,10,13,110,12,Saturday,20,4.583
1779,1779,11,12,60,10,Saturday,20,3.000
1780,1780,0,1,100,38,Saturday,22,1.316
1781,1781,0,2,70,9,Saturday,22,3.889
1782,1782,0,3,110,25,Saturday,22,2.200
1783,1783,1,2,80,26,Saturday,22,1.538
1784,1784,1,7,50,8,Saturday,22,3.125
1785,1785,2,5,140,24,Saturday,22,2.917
1786,1786,3,4,90,24,Saturday,22,1.875
1787,1787,3,10,50,14,Saturday,22,1.786
1788,1788,4,5,110,38,Saturday,22,1.447
1789,1789,4,6,50,9,Saturday,22,2.778
1790,1790,5,8,130,43,Saturday,22,1.512
1791,1791,5,12,140,43,Saturday,22,1.628
1792,1792,6,7,140,22,Saturday,22,3.182
1793,1793,7,9,100,39,Saturday,22,1.282
1794,1794,8,9,130,48,Saturday,22,1.354
1795,1795,9,11,140,47,Saturday,22,1.489
1796,1796,9,13,80,22,Saturday,22,1.818
1797,1797,10,11,60,13,Saturday,22,2.308
1798,1798,10,13,80,17,Saturday,22,2.353
1799,1799,11,12,120,12,Saturday,22,5.000
1800,1800,0,1,90,25,Saturday,24,1.800
1801,1801,0,2,50,5,Saturday,24,5.000
1802,1802,0,3,110,24,Saturday,24,2.292
1803,1803,1,2,80,30,Saturday,24,1.333
1804,1804,1,7,60,21,Saturday,24,1.429
1805,1805,2,5,80,10,Saturday,24,4.000
1806,1806,3,4,70,7,Saturday,24,5.000
1807,1807,3,10,120,13,Saturday,24,4.615
1808,1808,4,5,120,35,Saturday,24,1.714
1809,1809,4,6,80,28,Saturday,24,1.429
1810,1810,5,8,90,14,Saturday,24,3.214
1811,1811,5,12,80,19,Saturday,24,2.105
1812,1812,6,7,50,14,Saturday,24,1.786
1813,1813,7,9,110,29,Saturday,24,1.897
1814,1814,8,9,70,8,Saturday,24,4.375
1815,1815,9,11,100,10,Saturday,24,5.000
1816,1816,9,13,100,29,Saturday,24,1.724
1817,1817,10,11,60,16,Saturday,24,1.875
1818,1818,10,13,110,43,Saturday,24,1.279
1819,1819,11,12,100,13,Saturday,24,3.846
