,ID,EP1,EP2,Bandwidth,PacketsFlowing(1Kb),DayOfTheWeek,TimeHour,LinkWeight
1740,1740,0,1,90,37,Saturday,18,1.216
1741,1741,0,2,120,52,Saturday,18,1.154
1742,1742,0,3,130,69,Saturday,18,0.942
1743,1743,1,2,60,22,Saturday,18,1.364
1744,1744,1,7,130,57,Saturday,18,1.140
1745,1745,2,5,90,51,Saturday,18,0.882
1746,1746,3,4,130,68,Saturday,18,0.956
1747,1747,3,10,90,49,Saturday,18,0.918
1748,1748,4,5,50,29,Saturday,18,0.862
1749,1749,4,6,70,39,Saturday,18,0.897
1750,1750,5,8,120,42,Saturday,18,1.429
1751,1751,5,12,100,35,Saturday,18,1.429
1752,1752,6,7,90,45,Saturday,18,1.000
1753,1753,7,9,90,35,Saturday,18,1.286
1754,1754,8,9,110,36,Saturday,18,1.528
1755,1755,9,11,130,64,Saturday,18,1.016
1756,1756,9,13,70,33,Saturday,18,1.061
1757,1757,10,11,60,32,Saturday,18,0.938
1758,1758,10,13,70,22,Saturday,18,1.591
1759,1759,11,12,110,57,Saturday,18,0.965
1760,1760,0,1,60,15,Saturday,20,2.000
1761,1761,0,2,100,12,Saturday,20,4.167
1762,1762,0,3,50,16,Saturday,20,1.562
1763,1763,1,2,50,10,Saturday,20,2.500
1764,1764,1,7,100,21,Saturday,20,2.381
1765,1765,2,5,130,46,Saturday,20,1.413
1766,1766,3,4,110,16,Saturday,20,3.438
1767,1767,3,10,70,13,Saturday,20,2.692
1768,1768,4,5,90,20,Saturday,20,2.250
1769,1769,4,6,140,28,Saturday,20,2.500
1770,1770,5,8,60,19,Saturday,20,1.579
1771,1771,5,12,70,9,Saturday,20,3.889
1772,1772,6,7,100,21,Saturday,20,2.381
1773,1773,7,9,50,5,Saturday,20,5.000
1774,1774,8,9,100,12,Saturday,20,4.167
1775,1775,9,11,60,6,Saturday,20,5.000
1776,1776,9,13,100,14,Saturday,20,3.571
1777,1777,10,11,60,10,Saturday,20,3.000
1778,1778,10,13,70,16,Saturday,20,2.188
1779,1779,11,12,120,26,Saturday,20,2.308
1780,1780,0,1,80,9,Saturday,22,4.444
1781,1781,0,2,50,17,Saturday,22,1.471
1782,1782,0,3,120,28,Saturday,22,2.143
1783,1783,1,2,60,21,Saturday,22,1.429
1784,1784,1,7,130,21,Saturday,22,3.095
1785,1785,2,5,140,52,Saturday,22,1.346
1786,1786,3,4,50,13,Saturday,22,1.923
1787,1787,3,10,70,11,Saturday,22,3.182
1788,1788,4,5,60,11,Saturday,22,2.727
1789,1789,4,6,90,33,Saturday,22,1.364
1790,1790,5,8,90,32,Saturday,22,1.406
1791,1791,5,12,80,23,Saturday,22,1.739
1792,1792,6,7,80,13,Saturday,22,3.077
1793,1793,7,9,120,39,Saturday,22,1.538
1794,1794,8,9,90,13,Saturday,22,3.462
1795,1795,9,11,130,37,Saturday,22,1.757
1796,1796,9,13,130,42,Saturday,22,1.548
1797,1797,10,11,130,34,Saturday,22,1.912
1798,1798,10,13,140,26,Saturday,22,2.692
1799,1799,11,12,70,23,Saturday,22,1.522
1800,1800,0,1,50,8,Saturday,24,3.125
1801,1801,0,2,80,25,Saturday,24,1.600
1802,1802,0,3,90,25,Saturday,24,1.800
1803,1803,1,2,60,7,Saturday,24,4.286
1804,1804,1,7,90,14,Saturday,24,3.214
1805,1805,2,5,130,51,Saturday,24,1.275
1806,1806,3,4,80,26,Saturday,24,1.538
1807,1807,3,10,60,18,Saturday,24,1.667
1808,1808,4,5,50,9,Saturday,24,2.778
1809,1809,4,6,60,12,Saturday,24,2.500
1810,1810,5,8,50,11,Saturday,24,2.273
1811,1811,5,12,60,19,Saturday,24,1.579
1812,1812,6,7,130,34,Saturday,24,1.912
1813,1813,7,9,130,45,Saturday,24,1.444
1814,1814,8,9,60,7,Saturday,24,4.286
1815,1815,9,11,110,14,Saturday,24,3.929
1816,1816,9,13,130,31,Saturday,24,2.097
1817,1817,10,11,130,48,Saturday,24,1.354
1818,1818,10,13,70,23,Saturday,24,1.522
1819,1819,11,12,70,14,Saturday,24,2.500
